Lea State,LEA,School State,School,ID,Year,Category,American Indian or Alaska Native,Asian or Pacific Islander,Asian,Hawaiian/ Pacific Islander,Hispanic,Black,White,Two or more races,Total,SWD (IDEA-Eligible),LEP
GA,Atlanta Public Schools,GA,Charles Drew Charter School JA/SA,130012004161,2015,Students who took AP courses but did not take any AP tests,0.00,,0.00,0.00,0.00,7.00,0.00,0.00,7.00,0.00,0.00
GA,Atlanta Public Schools,GA,Charles Drew Charter School JA/SA,130012004161,2015,Passing some AP tests taken,<=2,,<=2,<=2,<=2,26.00,<=2,<=2,26.00,<=2,<=2
GA,Atlanta Public Schools,GA,Charles Drew Charter School JA/SA,130012004161,2015,Passing no AP tests taken,<=2,,<=2,<=2,<=2,38.00,<=2,<=2,38.00,<=2,<=2
GA,Atlanta Public Schools,GA,Charles Drew Charter School JA/SA,130012004161,2015,Total Enrollment (Secondary Schools),0.00,,4.00,0.00,13.00,649.00,13.00,10.00,689.00,50.00,0.00
GA,Atlanta Public Schools,GA,Grady High School,130012000066,2015,Enrollment in AP classes,0.00,,13.00,0.00,13.00,103.00,283.00,16.00,428.00,4.00,0.00
GA,Atlanta Public Schools,GA,Grady High School,130012000066,2015,Taking AP tests for some AP courses taken,0.00,,13.00,0.00,7.00,40.00,238.00,13.00,311.00,4.00,0.00
GA,Atlanta Public Schools,GA,Grady High School,130012000066,2015,Students who took AP courses but did not take any AP tests,0.00,,4.00,0.00,7.00,64.00,46.00,2.00,123.00,2.00,0.00
GA,Atlanta Public Schools,GA,Grady High School,130012000066,2015,Passing some AP tests taken,<=2,,11.00,<=2,4.00,20.00,191.00,8.00,234.00,<=2,<=2
GA,Atlanta Public Schools,GA,Grady High School,130012000066,2015,Passing no AP tests taken,<=2,,<=2,<=2,<=2,19.00,47.00,4.00,70.00,<=2,<=2
GA,Atlanta Public Schools,GA,Grady High School,130012000066,2015,Total Enrollment (Secondary Schools),2.00,,28.00,4.00,79.00,721.00,475.00,49.00,1358.00,104.00,19.00
GA,Atlanta Public Schools,GA,Douglass High School,130012000089,2015,Enrollment in AP classes,0.00,,0.00,0.00,4.00,76.00,2.00,0.00,82.00,2.00,0.00
GA,Atlanta Public Schools,GA,Douglass High School,130012000089,2015,Taking AP tests for some AP courses taken,0.00,,0.00,0.00,4.00,55.00,2.00,0.00,61.00,2.00,0.00
GA,Atlanta Public Schools,GA,Douglass High School,130012000089,2015,Students who took AP courses but did not take any AP tests,0.00,,0.00,0.00,0.00,22.00,0.00,0.00,22.00,0.00,0.00
GA,Atlanta Public Schools,GA,Douglass High School,130012000089,2015,Passing some AP tests taken,<=2,,<=2,<=2,<=2,<=2,<=2,<=2,<=2,<=2,<=2
GA,Atlanta Public Schools,GA,Douglass High School,130012000089,2015,Passing no AP tests taken,<=2,,<=2,<=2,<=2,53.00,<=2,<=2,53.00,<=2,<=2
GA,Atlanta Public Schools,GA,Douglass High School,130012000089,2015,Total Enrollment (Secondary Schools),2.00,,0.00,0.00,28.00,823.00,2.00,5.00,860.00,137.00,10.00
GA,Atlanta Public Schools,GA,Crim High School,130012000120,2015,Enrollment in AP classes,0,,0,0,0,0,0,0,0,0,0
GA,Atlanta Public Schools,GA,Crim High School,130012000120,2015,Taking AP tests for some AP courses taken,0,,0,0,0,0,0,0,0,0,0
GA,Atlanta Public Schools,GA,Crim High School,130012000120,2015,Students who took AP courses but did not take any AP tests,0,,0,0,0,0,0,0,0,0,0
GA,Atlanta Public Schools,GA,Crim High School,130012000120,2015,Passing some AP tests taken,0,,0,0,0,0,0,0,0,0,0
GA,Atlanta Public Schools,GA,Crim High School,130012000120,2015,Passing no AP tests taken,0,,0,0,0,0,0,0,0,0,0
GA,Atlanta Public Schools,GA,Crim High School,130012000120,2015,Total Enrollment (Secondary Schools),0.00,,0.00,0.00,4.00,178.00,0.00,2.00,184.00,20.00,2.00
GA,Atlanta Public Schools,GA,Maynard H. Jackson- Jr. High School,130012001939,2015,Enrollment in AP classes,0.00,,7.00,2.00,16.00,184.00,58.00,16.00,283.00,7.00,2.00
GA,Atlanta Public Schools,GA,Maynard H. Jackson- Jr. High School,130012001939,2015,Taking AP tests for some AP courses taken,0.00,,4.00,2.00,10.00,85.00,34.00,4.00,139.00,2.00,2.00
GA,Atlanta Public Schools,GA,Maynard H. Jackson- Jr. High School,130012001939,2015,Students who took AP courses but did not take any AP tests,0.00,,2.00,0.00,7.00,97.00,22.00,10.00,138.00,4.00,2.00
GA,Atlanta Public Schools,GA,Maynard H. Jackson- Jr. High School,130012001939,2015,Passing some AP tests taken,<=2,,<=2,<=2,<=2,8.00,10.00,<=2,18.00,<=2,<=2
GA,Atlanta Public Schools,GA,Maynard H. Jackson- Jr. High School,130012001939,2015,Passing no AP tests taken,<=2,,<=2,<=2,11.00,77.00,23.00,4.00,115.00,<=2,<=2
GA,Atlanta Public Schools,GA,Maynard H. Jackson- Jr. High School,130012001939,2015,Total Enrollment (Secondary Schools),0.00,,10.00,2.00,52.00,922.00,82.00,22.00,1090.00,146.00,13.00
GA,Atlanta Public Schools,GA,North Atlanta High School,130012002212,2015,Enrollment in AP classes,2.00,,13.00,2.00,67.00,139.00,235.00,13.00,471.00,10.00,2.00
GA,Atlanta Public Schools,GA,North Atlanta High School,130012002212,2015,Taking AP tests for some AP courses taken,0.00,,10.00,2.00,55.00,61.00,196.00,10.00,334.00,4.00,2.00
GA,Atlanta Public Schools,GA,North Atlanta High School,130012002212,2015,Students who took AP courses but did not take any AP tests,2.00,,4.00,0.00,13.00,76.00,37.00,2.00,134.00,4.00,0.00
GA,Atlanta Public Schools,GA,North Atlanta High School,130012002212,2015,Passing some AP tests taken,<=2,,4.00,<=2,32.00,17.00,122.00,7.00,182.00,4.00,<=2
GA,Atlanta Public Schools,GA,North Atlanta High School,130012002212,2015,Passing no AP tests taken,<=2,,4.00,<=2,20.00,44.00,74.00,<=2,142.00,4.00,<=2
GA,Atlanta Public Schools,GA,North Atlanta High School,130012002212,2015,Total Enrollment (Secondary Schools),4.00,,43.00,2.00,349.00,700.00,571.00,49.00,1718.00,131.00,58.00
GA,Atlanta Public Schools,GA,APS-Forrest Hills Academy,130012002798,2015,Enrollment in AP classes,0,,0,0,0,0,0,0,0,0,0
GA,Atlanta Public Schools,GA,APS-Forrest Hills Academy,130012002798,2015,Taking AP tests for some AP courses taken,0,,0,0,0,0,0,0,0,0,0
GA,Atlanta Public Schools,GA,APS-Forrest Hills Academy,130012002798,2015,Students who took AP courses but did not take any AP tests,0,,0,0,0,0,0,0,0,0,0
GA,Atlanta Public Schools,GA,APS-Forrest Hills Academy,130012002798,2015,Passing some AP tests taken,0,,0,0,0,0,0,0,0,0,0
GA,Atlanta Public Schools,GA,APS-Forrest Hills Academy,130012002798,2015,Passing no AP tests taken,0,,0,0,0,0,0,0,0,0,0
GA,Atlanta Public Schools,GA,APS-Forrest Hills Academy,130012002798,2015,Total Enrollment (Secondary Schools),0.00,,0.00,0.00,2.00,178.00,0.00,0.00,180.00,16.00,0.00
GA,Atlanta Public Schools,GA,West End Academy,130012002799,2015,Enrollment in AP classes,0,,0,0,0,0,0,0,0,0,0
GA,Atlanta Public Schools,GA,West End Academy,130012002799,2015,Taking AP tests for some AP courses taken,0,,0,0,0,0,0,0,0,0,0
GA,Atlanta Public Schools,GA,West End Academy,130012002799,2015,Students who took AP courses but did not take any AP tests,0,,0,0,0,0,0,0,0,0,0
GA,Atlanta Public Schools,GA,West End Academy,130012002799,2015,Passing some AP tests taken,0,,0,0,0,0,0,0,0,0,0
GA,Atlanta Public Schools,GA,West End Academy,130012002799,2015,Passing no AP tests taken,0,,0,0,0,0,0,0,0,0,0
GA,Atlanta Public Schools,GA,West End Academy,130012002799,2015,Total Enrollment (Secondary Schools),0.00,,0.00,0.00,10.00,88.00,0.00,0.00,98.00,<=2,0.00
GA,Atlanta Public Schools,GA,School of Technology at Carver,130012003542,2015,Enrollment in AP classes,0.00,,0.00,0.00,2.00,37.00,0.00,2.00,41.00,0.00,0.00
GA,Atlanta Public Schools,GA,School of Technology at Carver,130012003542,2015,Taking AP tests for some AP courses taken,0.00,,0.00,0.00,2.00,34.00,0.00,0.00,36.00,0.00,0.00
GA,Atlanta Public Schools,GA,School of Technology at Carver,130012003542,2015,Students who took AP courses but did not take any AP tests,0.00,,0.00,0.00,0.00,2.00,0.00,2.00,4.00,0.00,0.00
GA,Atlanta Public Schools,GA,School of Technology at Carver,130012003542,2015,Passing some AP tests taken,<=2,,<=2,<=2,<=2,<=2,<=2,<=2,<=2,<=2,<=2
GA,Atlanta Public Schools,GA,School of Technology at Carver,130012003542,2015,Passing no AP tests taken,<=2,,<=2,<=2,<=2,35.00,<=2,<=2,35.00,<=2,<=2
GA,Atlanta Public Schools,GA,School of Technology at Carver,130012003542,2015,Total Enrollment (Secondary Schools),0.00,,0.00,0.00,4.00,280.00,0.00,2.00,286.00,47.00,2.00
GA,Atlanta Public Schools,GA,School of Health Sciences and Research at Carver,130012003543,2015,Enrollment in AP classes,0.00,,0.00,0.00,4.00,61.00,0.00,0.00,65.00,2.00,0.00
GA,Atlanta Public Schools,GA,School of Health Sciences and Research at Carver,130012003543,2015,Taking AP tests for some AP courses taken,0.00,,0.00,0.00,4.00,43.00,0.00,0.00,47.00,0.00,0.00
GA,Atlanta Public Schools,GA,School of Health Sciences and Research at Carver,130012003543,2015,Students who took AP courses but did not take any AP tests,0.00,,0.00,0.00,0.00,16.00,0.00,0.00,16.00,2.00,0.00
GA,Atlanta Public Schools,GA,School of Health Sciences and Research at Carver,130012003543,2015,Passing some AP tests taken,<=2,,<=2,<=2,<=2,<=2,<=2,<=2,<=2,<=2,<=2
GA,Atlanta Public Schools,GA,School of Health Sciences and Research at Carver,130012003543,2015,Passing no AP tests taken,<=2,,<=2,<=2,<=2,44.00,<=2,<=2,44.00,<=2,<=2
GA,Atlanta Public Schools,GA,School of Health Sciences and Research at Carver,130012003543,2015,Total Enrollment (Secondary Schools),2.00,,0.00,0.00,7.00,268.00,0.00,0.00,277.00,41.00,0.00
GA,Atlanta Public Schools,GA,The School of the Arts at Carver,130012003544,2015,Enrollment in AP classes,2.00,,0.00,0.00,2.00,49.00,0.00,2.00,55.00,0.00,0.00
GA,Atlanta Public Schools,GA,The School of the Arts at Carver,130012003544,2015,Taking AP tests for some AP courses taken,0.00,,0.00,0.00,0.00,31.00,0.00,2.00,33.00,0.00,0.00
GA,Atlanta Public Schools,GA,The School of the Arts at Carver,130012003544,2015,Students who took AP courses but did not take any AP tests,2.00,,0.00,0.00,2.00,22.00,0.00,2.00,28.00,0.00,0.00
GA,Atlanta Public Schools,GA,The School of the Arts at Carver,130012003544,2015,Passing some AP tests taken,<=2,,<=2,<=2,<=2,<=2,<=2,<=2,<=2,<=2,<=2
GA,Atlanta Public Schools,GA,The School of the Arts at Carver,130012003544,2015,Passing no AP tests taken,<=2,,<=2,<=2,<=2,29.00,<=2,<=2,29.00,<=2,<=2
GA,Atlanta Public Schools,GA,The School of the Arts at Carver,130012003544,2015,Total Enrollment (Secondary Schools),2.00,,0.00,0.00,4.00,403.00,0.00,2.00,411.00,53.00,0.00
GA,Atlanta Public Schools,GA,South Atlanta School of Computer Animation and Design,130012003551,2015,Enrollment in AP classes,0.00,,0.00,0.00,2.00,28.00,2.00,0.00,32.00,2.00,0.00
GA,Atlanta Public Schools,GA,South Atlanta School of Computer Animation and Design,130012003551,2015,Taking AP tests for some AP courses taken,0.00,,0.00,0.00,2.00,22.00,2.00,0.00,26.00,2.00,0.00
GA,Atlanta Public Schools,GA,South Atlanta School of Computer Animation and Design,130012003551,2015,Students who took AP courses but did not take any AP tests,0.00,,0.00,0.00,0.00,4.00,0.00,0.00,4.00,0.00,0.00
GA,Atlanta Public Schools,GA,South Atlanta School of Computer Animation and Design,130012003551,2015,Passing some AP tests taken,<=2,,<=2,<=2,<=2,7.00,<=2,<=2,7.00,<=2,<=2
GA,Atlanta Public Schools,GA,South Atlanta School of Computer Animation and Design,130012003551,2015,Passing no AP tests taken,<=2,,<=2,<=2,<=2,14.00,<=2,<=2,14.00,<=2,<=2
GA,Atlanta Public Schools,GA,South Atlanta School of Computer Animation and Design,130012003551,2015,Total Enrollment (Secondary Schools),0.00,,0.00,0.00,19.00,274.00,2.00,2.00,297.00,47.00,4.00
GA,Atlanta Public Schools,GA,North Metro Psychoeducational Program,130012003889,2015,Enrollment in AP classes,0,,0,0,0,0,0,0,0,0,0
GA,Atlanta Public Schools,GA,North Metro Psychoeducational Program,130012003889,2015,Taking AP tests for some AP courses taken,0,,0,0,0,0,0,0,0,0,0
GA,Atlanta Public Schools,GA,North Metro Psychoeducational Program,130012003889,2015,Students who took AP courses but did not take any AP tests,0,,0,0,0,0,0,0,0,0,0
GA,Atlanta Public Schools,GA,North Metro Psychoeducational Program,130012003889,2015,Passing some AP tests taken,0,,0,0,0,0,0,0,0,0,0
GA,Atlanta Public Schools,GA,North Metro Psychoeducational Program,130012003889,2015,Passing no AP tests taken,0,,0,0,0,0,0,0,0,0,0
GA,Atlanta Public Schools,GA,North Metro Psychoeducational Program,130012003889,2015,Total Enrollment (Secondary Schools),0.00,,0.00,0.00,0.00,76.00,0.00,0.00,76.00,74.00,2.00
GA,Atlanta Public Schools,GA,Coretta Scott King Young Women's Leadership Academy,130012003980,2015,Enrollment in AP classes,0.00,,0.00,0.00,0.00,53.00,0.00,0.00,53.00,0.00,0.00
GA,Atlanta Public Schools,GA,Coretta Scott King Young Women's Leadership Academy,130012003980,2015,Taking AP tests for some AP courses taken,0.00,,0.00,0.00,0.00,38.00,0.00,0.00,38.00,0.00,0.00
GA,Atlanta Public Schools,GA,Coretta Scott King Young Women's Leadership Academy,130012003980,2015,Students who took AP courses but did not take any AP tests,0.00,,0.00,0.00,0.00,14.00,0.00,0.00,14.00,0.00,0.00
GA,Atlanta Public Schools,GA,Coretta Scott King Young Women's Leadership Academy,130012003980,2015,Passing some AP tests taken,<=2,,<=2,<=2,<=2,<=2,<=2,<=2,<=2,<=2,<=2
GA,Atlanta Public Schools,GA,Coretta Scott King Young Women's Leadership Academy,130012003980,2015,Passing no AP tests taken,<=2,,<=2,<=2,<=2,37.00,<=2,<=2,37.00,<=2,<=2
GA,Atlanta Public Schools,GA,Coretta Scott King Young Women's Leadership Academy,130012003980,2015,Total Enrollment (Secondary Schools),0.00,,0.00,0.00,8.00,488.00,2.00,2.00,500.00,55.00,5.00
GA,Atlanta Public Schools,GA,Booker T. Washington High School,130012004174,2015,Enrollment in AP classes,0.00,,0.00,0.00,7.00,127.00,0.00,4.00,138.00,2.00,2.00
GA,Atlanta Public Schools,GA,Booker T. Washington High School,130012004174,2015,Taking AP tests for some AP courses taken,0.00,,0.00,0.00,7.00,61.00,0.00,2.00,70.00,2.00,2.00
GA,Atlanta Public Schools,GA,Booker T. Washington High School,130012004174,2015,Students who took AP courses but did not take any AP tests,0.00,,0.00,0.00,0.00,64.00,0.00,2.00,66.00,2.00,0.00
GA,Atlanta Public Schools,GA,Booker T. Washington High School,130012004174,2015,Passing some AP tests taken,<=2,,<=2,<=2,<=2,4.00,<=2,<=2,4.00,<=2,<=2
GA,Atlanta Public Schools,GA,Booker T. Washington High School,130012004174,2015,Passing no AP tests taken,<=2,,<=2,<=2,<=2,53.00,<=2,<=2,53.00,<=2,<=2
GA,Atlanta Public Schools,GA,Booker T. Washington High School,130012004174,2015,Total Enrollment (Secondary Schools),0.00,,0.00,0.00,13.00,814.00,2.00,7.00,836.00,113.00,4.00
GA,Atlanta Public Schools,GA,D. M. Therrell High School,130012004215,2015,Enrollment in AP classes,0.00,,0.00,0.00,2.00,100.00,0.00,4.00,106.00,2.00,0.00
GA,Atlanta Public Schools,GA,D. M. Therrell High School,130012004215,2015,Taking AP tests for some AP courses taken,0.00,,0.00,0.00,0.00,46.00,0.00,4.00,50.00,2.00,0.00
GA,Atlanta Public Schools,GA,D. M. Therrell High School,130012004215,2015,Students who took AP courses but did not take any AP tests,0.00,,0.00,0.00,2.00,52.00,0.00,0.00,54.00,0.00,0.00
GA,Atlanta Public Schools,GA,D. M. Therrell High School,130012004215,2015,Passing some AP tests taken,<=2,,<=2,<=2,<=2,8.00,<=2,<=2,8.00,<=2,<=2
GA,Atlanta Public Schools,GA,D. M. Therrell High School,130012004215,2015,Passing no AP tests taken,<=2,,<=2,<=2,<=2,38.00,<=2,<=2,38.00,<=2,<=2
GA,Atlanta Public Schools,GA,D. M. Therrell High School,130012004215,2015,Total Enrollment (Secondary Schools),0.00,,0.00,0.00,13.00,793.00,4.00,4.00,814.00,107.00,13.00
GA,ATLANTA CITY,GA,SCHOOL OF HEALTH SCIENCES AND RESEARCH AT CARVER,130012003543,2009,Enrollment in AP classes,0.00,,0.00,0.00,0.00,80.00,0.00,0.00,85.00,0.00,0.00
GA,ATLANTA CITY,GA,SCHOOL OF HEALTH SCIENCES AND RESEARCH AT CARVER,130012003543,2009,Taking AP tests for some AP courses taken,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,SCHOOL OF HEALTH SCIENCES AND RESEARCH AT CARVER,130012003543,2009,Taking AP tests for all AP courses taken,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,SCHOOL OF HEALTH SCIENCES AND RESEARCH AT CARVER,130012003543,2009,Students who took AP courses but did not take any AP tests,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,SCHOOL OF HEALTH SCIENCES AND RESEARCH AT CARVER,130012003543,2009,Passing all AP tests taken,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,SCHOOL OF HEALTH SCIENCES AND RESEARCH AT CARVER,130012003543,2009,Passing some AP tests taken,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,SCHOOL OF HEALTH SCIENCES AND RESEARCH AT CARVER,130012003543,2009,Passing no AP tests taken,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,SCHOOL OF HEALTH SCIENCES AND RESEARCH AT CARVER,130012003543,2009,Total Enrollment (Secondary Schools),10.00,,0.00,0.00,0.00,400.00,0.00,0.00,415.00,40.00,5.00
GA,ATLANTA CITY,GA,THE SCHOOL OF THE ARTS AT CARVER,130012003544,2009,Enrollment in AP classes,0.00,,0.00,0.00,0.00,60.00,5.00,0.00,60.00,0.00,0.00
GA,ATLANTA CITY,GA,THE SCHOOL OF THE ARTS AT CARVER,130012003544,2009,Taking AP tests for some AP courses taken,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,THE SCHOOL OF THE ARTS AT CARVER,130012003544,2009,Taking AP tests for all AP courses taken,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,THE SCHOOL OF THE ARTS AT CARVER,130012003544,2009,Students who took AP courses but did not take any AP tests,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,THE SCHOOL OF THE ARTS AT CARVER,130012003544,2009,Passing all AP tests taken,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,THE SCHOOL OF THE ARTS AT CARVER,130012003544,2009,Passing some AP tests taken,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,THE SCHOOL OF THE ARTS AT CARVER,130012003544,2009,Passing no AP tests taken,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,THE SCHOOL OF THE ARTS AT CARVER,130012003544,2009,Total Enrollment (Secondary Schools),5.00,,0.00,0.00,0.00,325.00,5.00,0.00,340.00,10.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,SCHOOL OF HEALTH SCIENCES AND RESEARCH AT CARVER,130012003543,2013,Enrollment in AP classes,0,,0,0,0,0,0,0,0,0,0
GA,ATLANTA PUBLIC SCHOOLS,GA,SCHOOL OF HEALTH SCIENCES AND RESEARCH AT CARVER,130012003543,2013,Taking AP tests for some AP courses taken,0,,0,0,0,0,0,0,0,0,0
GA,ATLANTA PUBLIC SCHOOLS,GA,SCHOOL OF HEALTH SCIENCES AND RESEARCH AT CARVER,130012003543,2013,Students who took AP courses but did not take any AP tests,0,,0,0,0,0,0,0,0,0,0
GA,ATLANTA PUBLIC SCHOOLS,GA,SCHOOL OF HEALTH SCIENCES AND RESEARCH AT CARVER,130012003543,2013,Passing some AP tests taken,0,,0,0,0,0,0,0,0,0,0
GA,ATLANTA PUBLIC SCHOOLS,GA,SCHOOL OF HEALTH SCIENCES AND RESEARCH AT CARVER,130012003543,2013,Passing no AP tests taken,0,,0,0,0,0,0,0,0,0,0
GA,ATLANTA PUBLIC SCHOOLS,GA,SCHOOL OF HEALTH SCIENCES AND RESEARCH AT CARVER,130012003543,2013,Total Enrollment (Secondary Schools),0.00,,0.00,0.00,10.00,361.00,0.00,2.00,373.00,41.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,THE SCHOOL OF THE ARTS AT CARVER,130012003544,2013,Enrollment in AP classes,0,,0,0,0,0,0,0,0,0,0
GA,ATLANTA PUBLIC SCHOOLS,GA,THE SCHOOL OF THE ARTS AT CARVER,130012003544,2013,Taking AP tests for some AP courses taken,0,,0,0,0,0,0,0,0,0,0
GA,ATLANTA PUBLIC SCHOOLS,GA,THE SCHOOL OF THE ARTS AT CARVER,130012003544,2013,Students who took AP courses but did not take any AP tests,0,,0,0,0,0,0,0,0,0,0
GA,ATLANTA PUBLIC SCHOOLS,GA,THE SCHOOL OF THE ARTS AT CARVER,130012003544,2013,Passing some AP tests taken,0,,0,0,0,0,0,0,0,0,0
GA,ATLANTA PUBLIC SCHOOLS,GA,THE SCHOOL OF THE ARTS AT CARVER,130012003544,2013,Passing no AP tests taken,0,,0,0,0,0,0,0,0,0,0
GA,ATLANTA PUBLIC SCHOOLS,GA,THE SCHOOL OF THE ARTS AT CARVER,130012003544,2013,Total Enrollment (Secondary Schools),2.00,,0.00,0.00,5.00,388.00,0.00,5.00,400.00,35.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,SOUTH ATLANTA SCHOOL OF COMPUTER ANIMATION AND DES,130012003551,2013,Enrollment in AP classes,0.00,,2.00,0.00,2.00,7.00,0.00,0.00,11.00,2.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,SOUTH ATLANTA SCHOOL OF COMPUTER ANIMATION AND DES,130012003551,2013,Taking AP tests for some AP courses taken,0.00,,0.00,0.00,2.00,7.00,0.00,0.00,9.00,2.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,SOUTH ATLANTA SCHOOL OF COMPUTER ANIMATION AND DES,130012003551,2013,Students who took AP courses but did not take any AP tests,0.00,,2.00,0.00,0.00,2.00,0.00,0.00,4.00,0.00,0.00
GA,ATLANTA PUBLIC SCHOOLS,GA,SOUTH ATLANTA SCHOOL OF COMPUTER ANIMATION AND DES,130012003551,2013,Passing some AP tests taken,<=2,,<=2,<=2,<=2,4.00,<=2,<=2,4.00,<=2,<=2
GA,ATLANTA PUBLIC SCHOOLS,GA,SOUTH ATLANTA SCHOOL OF COMPUTER ANIMATION AND DES,130012003551,2013,Passing no AP tests taken,<=2,,<=2,<=2,<=2,<=2,<=2,<=2,<=2,<=2,<=2
GA,ATLANTA PUBLIC SCHOOLS,GA,SOUTH ATLANTA SCHOOL OF COMPUTER ANIMATION AND DES,130012003551,2013,Total Enrollment (Secondary Schools),0.00,,2.00,0.00,19.00,274.00,2.00,4.00,301.00,41.00,7.00
GA,ATLANTA CITY,GA,WASHINGTON SCHOOL OF HEALTH SCIENCE AND NUTRITION,130012099989,2009,Enrollment in AP classes,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,WASHINGTON SCHOOL OF HEALTH SCIENCE AND NUTRITION,130012099989,2009,Taking AP tests for some AP courses taken,0,,0,0,0,0,0,0,0,0,0
GA,ATLANTA CITY,GA,WASHINGTON SCHOOL OF HEALTH SCIENCE AND NUTRITION,130012099989,2009,Taking AP tests for all AP courses taken,0,,0,0,0,0,0,0,0,0,0
GA,ATLANTA CITY,GA,WASHINGTON SCHOOL OF HEALTH SCIENCE AND NUTRITION,130012099989,2009,Students who took AP courses but did not take any AP tests,0,,0,0,0,0,0,0,0,0,0
GA,ATLANTA CITY,GA,WASHINGTON SCHOOL OF HEALTH SCIENCE AND NUTRITION,130012099989,2009,Passing all AP tests taken,0,,0,0,0,0,0,0,0,0,0
GA,ATLANTA CITY,GA,WASHINGTON SCHOOL OF HEALTH SCIENCE AND NUTRITION,130012099989,2009,Passing some AP tests taken,0,,0,0,0,0,0,0,0,0,0
GA,ATLANTA CITY,GA,WASHINGTON SCHOOL OF HEALTH SCIENCE AND NUTRITION,130012099989,2009,Passing no AP tests taken,0,,0,0,0,0,0,0,0,0,0
GA,ATLANTA CITY,GA,WASHINGTON SCHOOL OF HEALTH SCIENCE AND NUTRITION,130012099989,2009,Total Enrollment (Secondary Schools),0.00,,0.00,0.00,0.00,85.00,0.00,0.00,85.00,15.00,0.00
GA,ATLANTA CITY,GA,WASHINGTON EARLY COLLEGE,130012099990,2009,Enrollment in AP classes,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,WASHINGTON EARLY COLLEGE,130012099990,2009,Taking AP tests for some AP courses taken,0,,0,0,0,0,0,0,0,0,0
GA,ATLANTA CITY,GA,WASHINGTON EARLY COLLEGE,130012099990,2009,Taking AP tests for all AP courses taken,0,,0,0,0,0,0,0,0,0,0
GA,ATLANTA CITY,GA,WASHINGTON EARLY COLLEGE,130012099990,2009,Students who took AP courses but did not take any AP tests,0,,0,0,0,0,0,0,0,0,0
GA,ATLANTA CITY,GA,WASHINGTON EARLY COLLEGE,130012099990,2009,Passing all AP tests taken,0,,0,0,0,0,0,0,0,0,0
GA,ATLANTA CITY,GA,WASHINGTON EARLY COLLEGE,130012099990,2009,Passing some AP tests taken,0,,0,0,0,0,0,0,0,0,0
GA,ATLANTA CITY,GA,WASHINGTON EARLY COLLEGE,130012099990,2009,Passing no AP tests taken,0,,0,0,0,0,0,0,0,0,0
GA,ATLANTA CITY,GA,WASHINGTON EARLY COLLEGE,130012099990,2009,Total Enrollment (Secondary Schools),0.00,,0.00,0.00,0.00,60.00,0.00,5.00,65.00,5.00,0.00
GA,ATLANTA CITY,GA,WASHINGTON SCHOOL OF BANKING FINANCE AND INVEST,130012099991,2009,Enrollment in AP classes,0.00,,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
GA,ATLANTA CITY,GA,WASHINGTON SCHOOL OF BANKING FINANCE AND INVEST,130012099991,2009,Taking AP tests for some AP courses taken,0,,0,0,0,0,0,0,0,0,0
GA,ATLANTA CITY,GA,WASHINGTON SCHOOL OF BANKING FINANCE AND INVEST,130012099991,2009,Taking AP tests for all AP courses taken,0,,0,0,0,0,0,0,0,0,0
GA,ATLANTA CITY,GA,WASHINGTON SCHOOL OF BANKING FINANCE AND INVEST,130012099991,2009,Students who took AP courses but did not take any AP tests,0,,0,0,0,0,0,0,0,0,0
GA,ATLANTA CITY,GA,WASHINGTON SCHOOL OF BANKING FINANCE AND INVEST,130012099991,2009,Passing all AP tests taken,0,,0,0,0,0,0,0,0,0,0
